序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,弹性,信用,折现率,双低,老式双低,老式排名,新式双低,新式排名,MA20乖离,热门度,转债名称
272,众信转债!,128022,2017/12/28,众信旅游,2707,旅游餐饮,旅游,124,4.71%,1.85%,9.2,10.10%,235,42.00%,109.8,7.91,3.84,116.31,6.60%,转股中,3.26年,1.26年,5.50%,6.40%,4.6,84,-3.73%,-4.26%,-11.60%,-11.80%,96.66,96.06,0.65,AA,4.28%,130.60 ,131.7,114,35,61,0.10%,26,众信转债!
238,威帝转债!,113514,2018/8/13,威帝股份,603023,汽车,零部件制,123.34,-1.11%,0.32%,4.98,-0.80%,33,76.30%,110.5,3.99,4.13,124.81,-1.20%,转股中,2.89年,0.89年,1.30%,1.60%,0.4,27,-3.77%,-4.41%,-16.80%,-17.00%,93.89,90.09,1,A+,7.41%,122.14 ,121.9,21,28,15,-4.70%,26,威帝转债!
35,雪榕转债,123056,2020/7/24,雪榕生物,300511,农业,种植业,150.9,2.13%,2.93%,18.81,5.44%,178,20.40%,121.1,11.89,4.49,158.2,-4.60%,4月8天,5.82年,3.82年,7.00%,11.10%,5.9,83,-3.77%,-4.36%,-8.99%,-9.15%,81.07,84.48,0.93,AA-,6.52%,146.30 ,143.6,204,59.1,227,2.60%,8,雪榕转债
41,泛微转债,113587,2020/7/14,泛微网络,603039,计算机及,软件开发,154.81,0.66%,-1.55%,103.9,-0.95%,20,4.20%,124.3,64.33,17.07,161.51,-4.10%,3月24天,5.79年,3.79年,1.40%,2.30%,3.2,221,-3.78%,-4.44%,-9.59%,-9.76%,81.38,86.87,0.93,AA-,6.52%,150.71 ,148.1,225,61.2,231,9.50%,3,泛微转债
229,利尔转债!,128046,2018/11/9,利尔化学,2258,化工,农化,133,0.61%,0.68%,22.94,1.64%,15,1.30%,112.9,18.62,3.52,123.2,8.00%,转股中,4年49天,2年49天,7.10%,8.70%,8.5,120,-3.96%,-4.49%,-10.40%,-10.70%,94,95.31,0.79,AA,4.28%,141.00 ,142.8,197,47.5,172,-2.60%,10,利尔转债!
277,久立转2!,128019,2017/12/1,久立特材,2318,石油天然,石油天然,124.958,0.74%,0.36%,8.73,1.51%,1.7,0.10%,109.8,7.62,2.28,114.57,9.10%,转股中,3.19年,1.19年,14.20%,16.20%,10,73,-4.04%,-4.58%,-12.70%,-12.90%,96.92,96.31,0.73,AA,4.28%,134.06 ,135.3,151,38.4,105,-1.20%,14,久立转2!
72,长集转债,128105,2020/5/13,长青集团,2616,城市公用,三废处理,145,1.14%,0.69%,11.66,2.10%,4.8,0.40%,115.3,8.11,3.52,143.77,0.90%,47天,5.61年,3.61年,9.20%,13.30%,8,87,-4.07%,-4.52%,-8.54%,-8.70%,88.3,90.89,0.87,AA,4.42%,145.90 ,146.2,219,55.3,211,5.90%,5,长集转债
274,国祯转债!,123002,2017/12/25,国祯环保,300388,城市公用,三废处理,125.4,-2.71%,-2.12%,10.34,-5.83%,43,9.30%,109.8,8.48,2.02,121.93,2.80%,转股中,3.24年,1.24年,5.20%,6.40%,3.7,70,-4.10%,-4.62%,-12.40%,-12.60%,96.74,96.14,0.83,AA,4.28%,128.20 ,128.9,86,32.1,36,-5.20%,11,国祯转债!
55,蓝帆转债,128108,2020/6/19,蓝帆医疗,2382,医药,医疗器械,143.5,-2.79%,0.83%,27.32,-2.18%,1137,24.80%,113.3,17.79,2.93,153.57,-6.60%,3月6天,5.75年,4.75年,11.90%,18.30%,31,263,-4.10%,-4.49%,-6.13%,-6.32%,85.69,88.8,0.9,AA,4.42%,136.90 ,133.4,130,44.6,149,-10.50%,15,蓝帆转债
23,龙大转债,128119,2020/8/7,龙大肉食,2726,食品饮料,肉制品,153.2,0.50%,2.76%,14.93,3.61%,522,35.80%,120.2,9.56,5.74,156.17,-1.90%,4月21天,5.87年,3.87年,6.40%,10.00%,9.5,149,-4.11%,-4.66%,-9.28%,-9.42%,87.21,93.65,0.9,AA,4.42%,151.30 ,150.2,229,56.6,216,24.10%,4,龙大转债
73,东时转债,113575,2020/4/30,东方时尚,603377,其他,其他,143.47,-0.22%,0.22%,22.74,0.00%,16,2.50%,113.5,14.56,7.78,156.18,-8.10%,47天,5.61年,3.61年,3.20%,5.00%,4.3,134,-4.16%,-4.57%,-8.27%,-8.44%,88.32,89.48,0.93,AA,4.42%,135.37 ,130.8,104,41.3,128,5.00%,17,东时转债
54,益丰转债,113583,2020/6/22,益丰药房,603939,医药,医药商业,147.02,5.29%,-0.93%,100.29,4.91%,91,4.00%,115.3,71.82,8.06,139.64,5.30%,3月10天,5.76年,3.76年,3.00%,4.10%,16,533,-4.20%,-4.64%,-8.56%,-8.72%,87.74,90.32,0.89,AA,4.42%,152.32 ,154.4,240,64.1,236,12.10%,7,益丰转债
89,红相转债,123044,2020/4/13,红相股份,300427,能源电力,电力设备,158.5,1.60%,0.30%,30.72,2.06%,599,65.40%,125.5,18.8,5,163.4,-3.00%,20天,5.53年,3.53年,5.30%,8.70%,5.9,110,-4.22%,-4.93%,-10.30%,-10.50%,83.38,89.27,0.92,AA-,6.52%,155.50 ,153.6,238,64.3,237,5.90%,16,红相转债
292,九州转债!,110034,2016/1/29,九州通,600998,医药,医药商业,116.31,0.14%,0.37%,17.69,1.73%,5.5,0.30%,109.6,18.32,1.85,96.56,20.50%,转股中,1.38年,回售中,4.50%,4.40%,15,332,-4.25%,-5.47%,回售中,回售中,103,103.87,0.3,AA+,4.01%,136.81 ,136.1,157,32.2,37,-2.80%,26,九州转债!
165,欧派转债!,113543,2019/9/4,欧派家居,603833,其他,家居用品,142.82,2.37%,-0.49%,102.26,2.13%,57,3.30%,114.9,71.69,4.7,142.64,0.10%,转股中,4.96年,3.96年,2.00%,2.90%,12,602,-4.36%,-4.85%,-7.21%,-7.42%,88.72,93.67,0.88,AA,4.28%,142.92 ,143,199,49.3,185,2.00%,15,欧派转债!
262,航电转债!,110042,2018/1/15,中航电子,600372,航空航天,航空航天,126.72,1.51%,-0.26%,17.9,1.24%,97,4.80%,109.3,14.12,4.17,126.77,0.00%,转股中,3.32年,1.32年,5.10%,6.50%,16,318,-4.44%,-4.92%,-11.90%,-12.20%,97.32,96.89,1,AAA,3.78%,126.72 ,126.7,58,29.3,19,-8.30%,9,航电转债!
223,桐昆转债!,113020,2018/12/12,桐昆股份,601233,服装纺织,纺织行业,136.41,1.82%,1.74%,16.45,4.25%,42,0.90%,112.8,12.28,1.62,133.96,1.80%,转股中,4.22年,2.22年,11.40%,15.30%,35,304,-4.48%,-4.99%,-11.00%,-11.20%,93.97,95.6,0.84,AA+,4.08%,138.21 ,138.9,173,43.3,138,4.80%,16,桐昆转债!
114,新天转债,128091,2020/1/17,新天药业,2873,医药,中药,153.107,1.11%,0.06%,20,1.37%,435,162%,120,16.39,3.31,122.03,25.50%,转股中,5.34年,3.34年,7.50%,9.20%,1.8,23,-4.57%,-5.16%,-10.10%,-10.30%,81.59,81.99,0.86,A+,7.62%,178.61 ,184.2,270,102.2,272,-3.30%,16,新天转债
64,春秋转债,113577,2020/5/13,春秋电子,603890,电子,电子产品,153.06,-0.53%,0.97%,16.97,0.47%,19,5.10%,118.2,11.06,4.02,153.44,-0.20%,52天,5.62年,3.62年,3.70%,5.60%,2.4,65,-4.58%,-5.10%,-9.75%,-9.92%,82.17,83.51,0.92,AA-,6.52%,152.86 ,152.7,235,69.2,249,0.60%,8,春秋转债
33,海容转债,113590,2020/7/27,海容冷链,603187,机械装备,通用设备,153.01,4.42%,0.65%,56.18,5.48%,201,27.00%,115.6,36.39,5.7,154.38,-0.90%,4月8天,5.83年,3.83年,5.60%,8.70%,5,89,-4.77%,-5.21%,-9.29%,-9.45%,80.94,80.58,0.92,AA-,6.52%,152.11 ,151.6,232,70.7,252,5.80%,3,海容转债
82,天铁转债,123046,2020/4/17,天铁股份,300587,铁路,铁路设备,154.4,0.92%,-0.29%,16.65,0.67%,36,5.90%,118.2,10.12,2.89,164.53,-6.20%,27天,5.55年,3.55年,7.80%,12.80%,4,51,-4.79%,-5.31%,-10.10%,-10.00%,82.54,83.89,0.94,AA-,6.52%,148.20 ,144.3,209,60.4,230,6.60%,9,天铁转债
287,光大转债,113011,2017/7/18,光大银行,601818,金融,银行行业,122.49,1.40%,-0.64%,3.88,1.31%,90,0.20%,108.3,3.76,0.62,103.19,18.70%,转股中,2.55年,无权,14.70%,15.20%,300,2037,-4.80%,-5.36%,无权,无权,无权,98.86,0.58,AAA,3.71%,141.19 ,141.8,194,42.9,135,-0.10%,15,光大转债
112,璞泰转债!,113562,2020/2/4,璞泰来,603659,电子,元器件制,140.5,2.01%,-1.58%,100.88,0.55%,9.9,0.80%,113.3,82.73,12.84,121.94,15.20%,转股中,4.35年,2.35年,2.00%,2.40%,8.7,439,-4.88%,-5.40%,-11.90%,-12.10%,91.91,94.65,0.78,AA,4.28%,155.70 ,159.1,249,64.4,239,-3.00%,16,璞泰转债!
282,国君转债!,113013,2017/7/24,国泰君安,601211,金融,证券行业,124.8,0.82%,0.43%,19.7,2.18%,63,0.70%,108.3,19.01,1.45,103.63,20.40%,转股中,2.85年,无权,4.00%,4.10%,70,1755,-4.92%,-5.42%,无权,无权,无权,97.76,0.57,AAA,3.71%,145.20 ,146,218,48.2,178,3.30%,13,国君转债!
289,海印转债!,127003,2016/7/1,海印股份,861,商业零售,商场,122.22,2.53%,0.38%,3.68,3.66%,25,3.00%,111.8,3,2.3,122.67,-0.40%,转股中,1.78年,回售中,8.40%,10.40%,7,83,-4.94%,-6.07%,回售中,回售中,100.3,103.98,0.8,AA,4.21%,121.82 ,121.8,19,17.8,2,0.20%,76,海印转债!
75,裕同转债,128104,2020/4/28,裕同科技,2831,造纸包装,包装材料,152.5,1.67%,2.94%,36.74,5.03%,203,9.60%,115.3,23.24,4.99,158.09,-3.50%,45天,5.61年,3.61年,4.30%,6.90%,14,322,-4.95%,-5.39%,-9.77%,-9.93%,88.95,91.87,0.92,AA+,4.22%,149.00 ,146.9,221,55,209,11.30%,7,裕同转债
252,长证转债!,127005,2018/4/11,长江证券,783,金融,证券行业,130.65,1.28%,0.63%,8.61,2.62%,8.8,0.10%,109.3,7.28,1.74,118.27,10.50%,转股中,3.53年,无权,10.50%,12.40%,50,476,-5.01%,-5.46%,无权,无权,无权,96.12,0.73,AAA,3.78%,141.15 ,143,200,46.9,166,-0.40%,16,长证转债!
25,安20转债,113592,2020/7/31,安井食品,603345,食品饮料,食品饮料,153.28,0.84%,-0.93%,171.46,-0.10%,31,2.30%,113.1,115.9,13.24,147.94,3.60%,4月18天,5.86年,3.86年,2.20%,3.30%,9,405,-5.13%,-5.50%,-9.34%,-9.48%,87.17,88.18,0.91,AA,4.42%,156.88 ,158.6,248,70.4,251,9.90%,4,安20转债
273,兄弟转债!!,128021,2017/12/27,兄弟科技,2562,医药,原料药,130,-0.15%,0.30%,6.81,0.15%,22,6.40%,109.8,5.25,2.86,129.71,0.20%,转股中,3.25年,1.25年,4.30%,5.60%,2.7,61,-5.16%,-5.67%,-14.20%,-14.50%,96.7,96.09,1,AA,4.28%,130.20 ,130.3,98,33.6,49,-2.10%,14,兄弟转债!!
139,常汽转债!,113550,2019/12/12,常熟汽饰,603035,汽车,零部件制,160.19,1.71%,-0.87%,15.5,0.91%,198,25.10%,121.8,9.65,1.61,160.62,-0.30%,转股中,5.22年,3.22年,10.30%,16.60%,5,48,-5.22%,-5.87%,-11.60%,-11.80%,84.81,88.33,0.92,AA-,6.52%,159.89 ,159.8,250,71.4,253,6.40%,16,常汽转债!
103,奥佳转债!,128097,2020/3/18,奥佳华,2614,机械装备,专用设备,154.06,8.34%,0.64%,17.57,10.00%,752,42.10%,115.3,10.69,2.88,164.36,-6.30%,4.1天,5.49年,3.49年,12.20%,20.00%,12,99,-5.23%,-5.68%,-10.00%,-10.20%,88.76,91.35,0.9,AA,4.42%,147.76 ,143.8,206,52.4,199,16.70%,28,奥佳转债!
222,寒锐转债!!,123017,2018/12/24,寒锐钴业,300618,有色金属,小金属,138.664,0.56%,2.18%,76.3,3.04%,128,22.90%,110.8,57.4,11.59,132.93,4.30%,转股中,4.23年,2.23年,1.70%,2.30%,4,231,-5.27%,-5.69%,-11.60%,-11.80%,89.22,85.8,0.9,AA-,6.38%,142.96 ,144.4,212,55.2,210,-3.40%,14,寒锐转债!!
91,永高转债,128099,2020/4/10,永高股份,2641,建筑,建筑行业,152.075,1.38%,0.00%,9.24,1.54%,7.7,0.70%,113.2,6.16,2.94,150,1.40%,19天,5.53年,3.53年,6.70%,10.10%,7,104,-5.28%,-5.68%,-9.91%,-10.10%,88.5,89.53,0.9,AA,4.42%,153.48 ,154.2,239,64.6,240,4.80%,9,永高转债
56,福莱转债,113035,2020/6/17,福莱特,601865,能源电力,太阳能,163.53,0.95%,0.95%,23.09,2.03%,60,2.50%,120.3,13.56,9.03,170.28,-4.00%,3月6天,5.74年,3.74年,3.20%,5.50%,15,450,-5.29%,-5.84%,-10.70%,-10.80%,87.79,94.27,0.93,AA,4.42%,159.53 ,156.8,243,62.5,233,-3.70%,4,福莱转债
143,通光转债!,123034,2019/11/28,通光线缆,300265,通信互联,通信设备,156.51,-2.18%,4.48%,11.64,2.46%,1611,743%,118.5,7.97,3.87,146.05,7.20%,转股中,5.18年,3.18年,3.20%,4.70%,1.3,42,-5.32%,-5.89%,-11.30%,-11.50%,81.6,81.71,0.93,A+,7.62%,163.71 ,167,261,85.3,265,6.20%,26,通光转债!
145,石英转债!,113548,2019/11/22,石英股份,603688,电子,电子产品,165.12,2.04%,-0.19%,25.08,1.99%,158,63.40%,124.8,15.1,5.59,166.09,-0.60%,转股中,5.16年,3.16年,1.80%,2.90%,1.5,87,-5.39%,-6.12%,-12.60%,-12.80%,85.09,90.79,0.93,AA-,6.52%,164.52 ,164.1,257,73.4,256,4.00%,10,石英转债!
255,玲珑转债!!,113019,2018/3/22,玲珑轮胎,601966,汽车,零部件制,129.4,1.41%,0.40%,23.66,1.81%,256,23.70%,112.5,18.12,2.52,130.57,-0.90%,转股中,2.50年,0.50年,3.00%,3.90%,8.4,284,-5.50%,-6.34%,-33.70%,-34.00%,98.62,102.08,1,AA+,4.01%,128.50 ,128.2,72,26.1,9,-4.50%,8,玲珑转债!!
294,航信转债!!,110031,2015/6/30,航天信息,600271,计算机及,软件开发,111.91,0.38%,-0.27%,18,1.93%,2,0.10%,107,21.56,3,83.49,34.00%,转股中,0.79年,回售中,7.20%,6.00%,24,334,-5.54%,-7.11%,回售中,回售中,100.27,104.3,0.05,AAA,3.30%,145.91 ,140.3,181,36,73,0.70%,14,航信转债!!
178,一心转债,128067,2019/5/17,一心堂,2727,医药,医药商业,148.01,6.57%,0.10%,40.08,7.34%,300,36.80%,112.9,26.83,4.79,149.39,-0.90%,转股中,4.64年,2.64年,2.50%,3.70%,5.7,230,-5.77%,-6.22%,-12.00%,-12.10%,92.04,93.32,0.91,AA,4.28%,147.11 ,146.6,220,53.3,202,17.90%,19,一心转债
175,中环转债,123026,2019/7/1,中环环保,300692,城市公用,三废处理,138,-7.30%,-0.16%,16.98,-8.22%,224,95.90%,110.6,12.25,2.99,138.61,-0.40%,转股中,3.78年,1.78年,5.80%,8.10%,1.6,28,-5.78%,-6.25%,-11.60%,-11.80%,91.17,87.93,0.91,AA-,6.38%,137.60 ,137.4,164,46.2,159,4.30%,31,中环转债
146,天路转债!,110060,2019/11/28,西藏天路,600326,建筑,水泥,156.99,-2.08%,-0.33%,11.21,-2.61%,132,11.10%,115.3,7.16,2.71,156.56,0.30%,转股中,5.16年,3.16年,7.80%,12.20%,7.6,97,-5.91%,-6.38%,-11.50%,-11.70%,90.03,92.66,0.93,AA,4.42%,157.29 ,157.4,246,64.8,241,2.90%,13,天路转债!
76,瀚蓝转债,110069,2020/5/7,瀚蓝环境,600323,城市公用,三废处理,159.11,0.49%,-0.74%,30,-0.27%,11,0.70%,113.5,20.2,3.35,148.51,7.10%,45天,5.61年,3.61年,4.30%,6.40%,9.9,230,-5.91%,-6.30%,-10.70%,-10.80%,87.56,90.28,0.91,AA+,4.22%,166.21 ,169.7,263,79.4,262,8.30%,7,瀚蓝转债
173,蓝晓转债!,123027,2019/7/4,蓝晓科技,300487,化工,化工,158.999,4.98%,-0.58%,47.18,4.40%,686,250%,119.5,29.33,7.13,160.86,-1.20%,转股中,4.78年,2.78年,1.80%,2.90%,1.8,99,-5.92%,-6.55%,-13.20%,-13.40%,84.61,85.35,1,A+,7.48%,157.80 ,157.1,244,71.8,254,15.90%,22,蓝晓转债!
129,仙鹤转债!,113554,2020/1/10,仙鹤股份,603733,造纸包装,造纸行业,162.73,0.45%,-0.08%,21.68,0.37%,130,54.00%,118.3,13.27,3.61,163.38,-0.40%,转股中,5.30年,3.30年,1.00%,1.60%,1.5,151,-5.93%,-6.48%,-12.00%,-12.10%,89.34,94.48,1,AA,4.42%,162.33 ,162.1,254,67.6,247,-10.90%,14,仙鹤转债!
57,火炬转债,113582,2020/6/23,火炬电子,603678,电子,元器件制,165.23,3.55%,-0.32%,41.14,3.47%,33,3.40%,115.3,25.33,5.61,162.42,1.70%,3月5天,5.74年,3.74年,3.20%,5.20%,6,186,-6.17%,-6.60%,-10.90%,-11.00%,87.79,90.37,0.93,AA,4.42%,166.93 ,168,262,77.7,261,4.40%,4,火炬转债
87,博特转债,113571,2020/4/1,苏博特,603916,建筑,水泥,171.04,0.49%,1.78%,33.91,2.39%,27,2.30%,120.8,18.88,4.26,179.61,-4.80%,20天,5.53年,3.53年,6.60%,11.90%,7,105,-6.20%,-6.78%,-12.20%,-12.40%,82.67,85.82,0.95,AA-,6.52%,166.24 ,162.5,255,76.6,259,0.10%,14,博特转债
39,正邦转债,128114,2020/7/15,正邦科技,2157,农业,畜牧业,166.8,1.43%,-0.62%,24.54,0.90%,74,2.80%,115.3,16.09,5.94,152.52,9.40%,3月26天,5.80年,3.80年,2.60%,4.00%,16,615,-6.27%,-6.69%,-10.90%,-11.00%,88.24,91.13,0.9,AA+,4.22%,176.20 ,181.1,269,89.9,268,2.20%,7,正邦转债
47,上机转债,113586,2020/7/7,上机数控,603185,机械装备,专用设备,176.56,3.73%,-3.29%,63.98,0.46%,204,17.70%,120.8,33.31,6.43,192.07,-8.10%,3月18天,5.78年,3.78年,4.50%,8.60%,6.7,149,-6.47%,-7.02%,-12.10%,-12.20%,81.4,84.51,0.96,AA-,6.52%,168.46 ,161,252,76.5,258,-5.90%,7,上机转债
237,万顺转债,123012,2018/8/29,万顺新材,300057,造纸包装,包装材料,143.08,-4.36%,2.94%,6.02,-1.79%,361,191%,110.3,5.31,1.2,113.37,26.20%,转股中,3.89年,1.89年,3.20%,3.60%,1.3,41,-6.57%,-7.01%,-11.90%,-12.10%,90.6,87.1,0.79,AA-,6.38%,169.28 ,172.8,265,82.2,263,6.60%,16,万顺转债
267,赣锋转债!!,128028,2018/1/19,赣锋锂业,2460,有色金属,小金属,137.5,0.66%,-0.03%,51.4,0.63%,23,1.80%,109.3,41.98,8.26,122.44,12.30%,转股中,3.31年,1.31年,1.40%,1.70%,9.2,665,-6.79%,-7.26%,-16.50%,-16.70%,95.96,95.36,1,AA,4.28%,149.80 ,152.6,234,56.6,217,-6.20%,13,赣锋转债!!
125,新莱转债!,123037,2020/1/22,新莱应材,300260,机械装备,通用设备,174,-3.87%,6.23%,19.47,2.37%,684,607%,118.2,11.08,4.96,175.72,-1.00%,转股中,5.31年,3.31年,1.50%,2.60%,0.6,43,-7.17%,-7.69%,-13.40%,-13.60%,81.23,80.84,1,A+,7.62%,173.00 ,172.3,264,91.1,270,-5.30%,14,新莱转债!
79,同德转债,128103,2020/4/21,同德化工,2360,化工,化工,184.499,-5.00%,5.77%,7.11,0.85%,597,219%,121.8,5.18,2.42,137.26,34.40%,41天,5.57年,3.57年,5.20%,7.10%,1.4,28,-7.32%,-7.91%,-13.60%,-13.80%,79.83,81.69,0.91,A+,7.62%,218.90 ,231.7,281,150,282,-7.70%,10,同德转债
254,艾华转债!!,113504,2018/3/23,艾华集团,603989,电子,元器件制,143.82,3.03%,-0.10%,30.14,3.25%,35,4.40%,110.3,21.13,5.35,142.64,0.80%,转股中,3.51年,1.51年,4.80%,6.80%,5.6,118,-7.41%,-7.89%,-15.80%,-16.00%,95.89,95.51,0.9,AA,4.28%,144.62 ,145,215,49.1,184,-4.50%,9,艾华转债!!
42,歌尔转2,128112,2020/7/13,歌尔股份,2241,电子,电子产品,181,0.55%,0.84%,42.87,1.47%,470,6.50%,114.5,23.27,8.6,184.23,-1.80%,3月21天,5.79年,3.79年,2.90%,5.30%,40,1391,-7.70%,-8.09%,-12.70%,-12.80%,87.55,90.45,0.95,AA+,4.22%,179.20 ,177.8,268,87.3,266,5.10%,15,歌尔转2
36,巨星转债,128115,2020/7/16,巨星科技,2444,机械装备,通用设备,183.5,1.33%,0.95%,23.24,2.38%,45,2.50%,115.3,12.28,3.08,189.25,-3.00%,4月8天,5.82年,3.82年,3.90%,7.40%,9.7,250,-7.79%,-8.20%,-12.30%,-12.50%,89.78,90.07,0.96,AA,4.42%,180.50 ,177.7,267,87.7,267,7.60%,3,巨星转债
225,科森转债!!,113521,2018/12/7,科森科技,603626,通信互联,通信设备,175.62,6.54%,0.27%,15.42,7.31%,854,519%,115.2,8.7,3.58,177.24,-0.90%,转股中,4.22年,2.22年,1.30%,2.30%,1,73,-9.69%,-10.20%,-14.60%,-14.70%,93.81,96.93,0.93,AA,4.28%,174.72 ,174,266,77.1,260,-3.20%,26,科森转债!!
83,海大转债,128102,2020/4/16,海大集团,2311,农业,畜牧业,202.6,3.00%,0.47%,72.2,3.57%,256,4.50%,114.1,34.74,11.61,207.83,-2.50%,27天,5.55年,4.55年,2.50%,5.20%,28,1141,-9.93%,-10.30%,-12.20%,-12.30%,86.11,91,0.97,AA+,4.22%,200.10 ,197.4,273,106.4,274,6.30%,13,海大转债
212,联泰转债!,113526,2019/2/18,联泰环保,603797,城市公用,三废处理,175.52,0.37%,0.23%,9.26,0.65%,66,19.50%,110.8,6.11,1.95,151.55,15.80%,转股中,4.40年,2.40年,4.70%,7.10%,1.9,41,-10.10%,-10.50%,-13.20%,-13.30%,92.85,92.48,0.91,AA,4.28%,191.32 ,199.5,276,106.6,275,-0.10%,8,联泰转债!
234,凯发转债!,123014,2018/8/21,凯发电气,300407,能源电力,电力设备,149.4,-2.99%,5.38%,9.3,2.99%,254,145%,108.5,8.12,2.16,114.53,30.40%,转股中,2.91年,0.91年,4.10%,4.70%,1.2,28,-10.50%,-11.00%,-29.70%,-29.90%,93.76,88.34,0.8,A+,7.41%,179.80 ,184.3,271,90.5,269,5.30%,14,凯发转债!
110,希望转债!,127015,2020/2/4,新 希 望,876,农业,畜牧业,198,3.94%,0.05%,38.87,3.99%,328,8.00%,110.2,19.63,5.92,198.01,0.00%,转股中,5.35年,3.35年,1.30%,2.50%,21,1674,-10.50%,-10.80%,-16.40%,-16.50%,89.95,90,1,AAA,3.92%,198.00 ,198,274,108,276,10.20%,30,希望转债!
249,金农转债!!,128036,2018/4/2,金新农,2548,农业,畜牧业,165.12,-0.52%,1.28%,10.7,0.75%,500,207%,110.3,7.39,3.04,144.79,14.00%,转股中,3.53年,1.53年,2.40%,3.50%,1.5,60,-11.00%,-11.40%,-20.60%,-20.80%,92.66,89.09,1,AA-,6.38%,179.12 ,185.4,272,92.8,271,-5.60%,15,金农转债!!
210,尚荣转债!,128053,2019/3/7,尚荣医疗,2551,医药,医疗器械,192,1.21%,1.62%,8,2.83%,246,67.20%,114.9,4.89,2.24,163.6,17.40%,转股中,4.46年,2.46年,2.90%,4.80%,1.9,66,-11.00%,-11.50%,-14.40%,-14.50%,92.71,95.66,1,AA,4.28%,209.40 ,220.4,279,124.7,278,-5.90%,28,尚荣转债!
280,金禾转债!!,128017,2017/11/27,金禾实业,2597,化工,化工,159.49,2.68%,0.57%,35.43,3.48%,125,14.10%,109.8,22.42,4.74,158.03,0.90%,转股中,3.18年,1.18年,2.80%,4.50%,5.6,198,-11.30%,-11.80%,-25.70%,-25.90%,97,96.39,0.94,AA,4.28%,160.39 ,161,251,64,235,6.90%,11,金禾转债!!
198,长信转债!!,123022,2019/4/10,长信科技,300088,通信互联,通信设备,197.15,1.10%,-0.94%,12.07,0.17%,127,20.00%,114.9,6.15,4.5,196.26,0.50%,转股中,4.55年,2.55年,1.10%,2.20%,3.2,295,-11.40%,-11.80%,-14.20%,-14.30%,92.37,95.31,0.97,AA,4.28%,197.65 ,198,275,102.7,273,2.70%,12,长信转债!!
214,溢利转债!,123018,2019/1/23,溢多利,300381,医药,原料药,203,-0.44%,3.13%,14.13,2.69%,114,98.50%,114.9,8.29,2.44,170.45,19.10%,转股中,4.31年,2.31年,0.80%,1.40%,0.6,68,-12.60%,-13.10%,-16.60%,-16.70%,88.87,88.53,1,AA-,6.38%,222.10 ,235.6,282,146.7,281,-2.00%,13,溢利转债!
231,蓝盾转债!!,123015,2018/9/13,蓝盾股份,300297,计算机及,软件开发,191,-3.54%,5.21%,5,4.17%,1866,967%,112.3,5.79,1.65,86.36,121%,转股中,3.96年,1.96年,1.60%,1.40%,1,62,-12.70%,-13.20%,-19.10%,-19.20%,94.1,95.42,0.4,AA,4.28%,312.00 ,295.6,285,200.2,285,14.10%,18,蓝盾转债!!
206,富祥转债!,123020,2019/3/29,富祥药业,300497,医药,原料药,219.44,3.41%,0.26%,20.33,3.67%,265,409%,120.5,9.28,5.06,219.07,0.20%,转股中,4.50年,2.50年,0.30%,0.70%,0.3,94,-12.70%,-13.30%,-16.20%,-16.30%,88.21,91.79,1,AA-,6.38%,219.64 ,219.8,278,128,279,-0.80%,18,富祥转债!
58,龙蟠转债,113581,2020/5/19,龙蟠科技,603906,化工,化工,283.74,0.02%,0.83%,30.06,0.87%,296,26.00%,129.6,9.48,6.45,317.09,-10.50%,2月1天,5.65年,3.65年,4.40%,13.90%,4,91,-13.20%,-13.90%,-11.30%,-11.40%,80.95,86.68,0.98,A+,7.62%,273.24 ,250.4,283,163.7,284,7.60%,13,龙蟠转债
159,晶瑞转债!,123031,2019/9/26,晶瑞股份,300655,化工,化工,252.86,-0.84%,3.18%,38.4,2.40%,784,492%,116.2,18.53,5.79,207.23,22.00%,转股中,5年0.1天,3年0.1天,0.90%,1.80%,0.6,72,-14.60%,-15.10%,-14.30%,-14.30%,82.42,81.14,0.97,A+,7.62%,274.86 ,298.5,286,216.1,287,0.90%,14,晶瑞转债!
227,百合转债!,113520,2018/11/26,梦百合,603313,其他,家居用品,232.53,-0.62%,0.91%,33.34,0.30%,199,121%,115.2,14.28,4.42,233.47,-0.40%,转股中,4.19年,2.19年,0.60%,1.40%,0.7,115,-15.70%,-16.20%,-20.10%,-20.20%,89.63,89.42,0.98,AA-,6.38%,232.13 ,231.6,280,142,280,19.30%,11,百合转债!
295,电气转债!,113008,2015/2/16,上海电气,601727,能源电力,电力设备,114.9,0.38%,0.25%,5.55,1.09%,23,0.40%,106.6,5.13,1.32,108.19,6.20%,转股中,0.43年,回售中,5.20%,5.70%,44,841,-16.00%,-18.40%,回售中,回售中,103,105.11,0.57,AAA,3.32%,121.10 ,121.6,18,16.5,1,-3.90%,27,电气转债!
